item_id,file_name,size_bytes,sha256
en_uncom_slowspeech_25,en_uncom_slowspeech_25.wav,950444,e714d339397605d5c8f3b0c13574062ce6515d9e6ef13bf9eb3486cc2c81ffbd
en_uncom_slowspeech_26,en_uncom_slowspeech_26.wav,1555244,bf00a8f7998569d2c236f323076f785cdaff656125def3c28b4a19cd7817e9b2
en_uncom_slowspeech_27,en_uncom_slowspeech_27.wav,998444,3b1bc22a23b8b569bf291a68498c8cbc4190f7f59c1476c593500ddc76a81ba1
en_uncom_slowspeech_28,en_uncom_slowspeech_28.wav,1833644,f16f878bb98863817b87d5025941f0ac26b7a29637feec9c72dd7c3e359ec3ca
en_uncom_slowspeech_29,en_uncom_slowspeech_29.wav,1123244,c7860ab363cccef09b61d62b3aeb8546f4ff5f32ba2629d850c32e6f6c2828b7
en_uncom_slowspeech_30,en_uncom_slowspeech_30.wav,1900844,7a9c9209732b5eec4c0dad375a221ea2ed318ae9be5c09d65e02534b9a84d2b0
sound_NonsemanticCoughLaughterwav1,NonsemanticCoughLaughterwav1.wav,89960,88da7e82b1ea07fe9622a84f833fa79e0d8add81468c5e9f05806bf0613bf9e2
sound_NonsemanticCoughLaughterwav2,NonsemanticCoughLaughterwav2.wav,168424,e3c32125bb8fee529ec9ebe1fb83190e275a470ee9e00d1c199c989c36d03544
sound_NonsemanticCoughLaughterwav3,NonsemanticCoughLaughterwav3.wav,201120,5726623e96efbab1a276ff51f68e474d71cfe2a18cddf9fc7503350759162c14
sound_NonsemanticCoughLaughterwav4,NonsemanticCoughLaughterwav4.wav,65986,c917cc9f1e6bfdb1bde78e7551563ce381fdf47f3d8fa6f7b7d0b5513c4ace70
sound_NonsemanticCoughLaughterwav5,NonsemanticCoughLaughterwav5.wav,100860,328b2d2ea1b561871f82745a4c524e747023417d42e3b21aff29c337c1e87754
sound_NonsemanticCoughLaughterwav6,NonsemanticCoughLaughterwav6.wav,83422,2a234d6c94d90ae0a43a53352db8ddd095de8176dfed99e262ebe76af9486b11
sound_NonsemanticCoughLaughterwav7,NonsemanticCoughLaughterwav7.wav,120476,e73a0bc832a37e902d213fd476dda48a59c3603e55a0c3bc4fefa26aa2d3fd26
sound_NonsemanticCoughLaughterwav8,NonsemanticCoughLaughterwav8.wav,94320,47a1193049aaf6ac1851658b1c1c88ab2b5f51b889e3b274a75abe0fae51246c
sound_NonsemanticCoughLaughterwav9,NonsemanticCoughLaughterwav9.wav,118296,c8a7c271dd71eb67f49a96a1e4e01fec113101a8d12e67f486be8739e5897cfe
sound_NonsemanticCoughLaughterwav10,NonsemanticCoughLaughterwav10.wav,131374,ffebff4936ce6c55fc538e70b82d874e8ebf0007ba9718f4b934445e53aa5645
sound_NonsemanticCoughLaughterwav11,NonsemanticCoughLaughterwav11.wav,100858,215188946ddaf8606a169067bf9816d1965bab7d2de96f0a25a5ab6a2a5e362b
sound_NonsemanticCoughLaughterwav12,NonsemanticCoughLaughterwav12.wav,59446,69eed4571745126bdff1a5795b6024457bf51a0b650d7a221e9065d9e6c7dde6
sound_NonsemanticCoughLaughterwav13,NonsemanticCoughLaughterwav13.wav,79064,482504987186e68ea7ee728397d3da5b4427d97d58b1c9fa836adc62aab03f1f
sound_NonsemanticCoughLaughterwav14,NonsemanticCoughLaughterwav14.wav,268688,19321ee01d3e1e3c293264ebe95687234ae010ec683476d360b6a3350782fbdd
sound_NonsemanticCoughLaughterwav15,NonsemanticCoughLaughterwav15.wav,65988,3bbe899a98c1a983e2fecab6964d79768869ca8a01a3c0b617d60a83a9d13470
sound_NonsemanticCoughLaughterwav16,NonsemanticCoughLaughterwav16.wav,249072,abeda78db9d07b5485660b7a6abd05419d21338232fab4de9fef9e52c261dfc6
sound_NonsemanticCoughLaughterwav17,NonsemanticCoughLaughterwav17.wav,148812,da329dbdc43264a5f5415ef34f3edb7ad49295e739376bee6e4200055bc6c1bd
sound_NonsemanticCoughLaughterwav18,NonsemanticCoughLaughterwav18.wav,172788,bee137474be490c2571c1598d12d9e22e1305eee9ca67aa530b34df36328234b
sound_NonsemanticCoughLaughterwav19,NonsemanticCoughLaughterwav19.wav,98682,2ead1b2582a9a20f2b37f421f0cfb9a43ac419a11cacc0572765ff8aef954db8
sound_NonsemanticCoughLaughterwav20,NonsemanticCoughLaughterwav20.wav,122658,1b63d122ba56b7a9a7255dbc6a3b97803b029561c4b9c318c6c2ca65440cd677
sound_NonsemanticCoughLaughterwav21,NonsemanticCoughLaughterwav21.wav,44366,a059de0101bf0cd31e87a46ada13d6ea902a95bb5aaaa5294bece618613aacce
sound_NonsemanticCoughLaughterwav22,NonsemanticCoughLaughterwav22.wav,40550,d75f8b6b41ee97c32435bd7079ce94a485e416b1e62b6f73274e59a8ad504bc2
sound_NonsemanticCoughLaughterwav23,NonsemanticCoughLaughterwav23.wav,108564,011d55762a0695678128d3c82cc4f947499e8db9723c47540db6d9b40617ce7f
sound_NonsemanticCoughLaughterwav24,NonsemanticCoughLaughterwav24.wav,59254,5e47bafca7034b89fd602785a93dad171a1ea77423d1d7b3a5a51da1ed9b8d82
sound_NonsemanticCoughLaughterwav25,NonsemanticCoughLaughterwav25.wav,33748,69ce8bf6ff6f273fe9217b3f14ff597ff8bbab007de3357df705f084c78f4a1a
sound_NonsemanticCoughLaughterwav26,NonsemanticCoughLaughterwav26.wav,127266,a9218601fc7a43f381d3ce1dddab33a873809a8b42dbf96da79eacb7d1d52adc
sound_NonsemanticCoughLaughterwav27,NonsemanticCoughLaughterwav27.wav,76258,dd6a03e1782252be80ac652d6db7fff54674b4ee2ab0deba2becbc2fb9f60bc2
sound_NonsemanticCoughLaughterwav28,NonsemanticCoughLaughterwav28.wav,93260,9c0e518aff5324078f4478de319189ed1cc0b688bb87625f122c1a9ec17b6d60
sound_NonsemanticCoughLaughterwav29,NonsemanticCoughLaughterwav29.wav,47352,f86763ef876c05c18c1dd1431bbc696e06daa86392d543aa24a9af434cfd8b62
sound_NonsemanticCoughLaughterwav30,NonsemanticCoughLaughterwav30.wav,42672,1e5a2fc99a9218b1dbf5b9e7d19a8a02bf51f359487cc702aa233451dad314f0
en_Short05Wordswav1,en_Short05Wordswav1.wav,51070,e6172c2e2e0017661317a906d5d666f24c59f27281080ec37ef1449a519c6880
en_Short05Wordswav2,en_Short05Wordswav2.wav,40664,17bb8475f79c0284528706dd40287e06601aa2e1aecea6a2a5e22afa589e98ff
en_Short05Wordswav3,en_Short05Wordswav3.wav,41964,26f290f470737c0b10152e907f3238cbf553c2e8ea7a7c937ef9d4bf0f64c248
en_Short05Wordswav4,en_Short05Wordswav4.wav,41964,086dd041668f26f9874589cb3f4f1509d23e14eddb92d9cba4f5ef3f3151b378
en_Short05Wordswav5,en_Short05Wordswav5.wav,60176,4f0565bfc180ac3023b7534836ec0925381acb30456025deff1e2f89c7edd69c
en_Short05Wordswav6,en_Short05Wordswav6.wav,38064,c00e9d92b2ef5c32e30a1b0dd795234fa7171c859cf129a127cb11dc6b2e29b4
en_Short05Wordswav7,en_Short05Wordswav7.wav,40664,d1389738ff79c41eb8aa63513a8692d1982f9a2ac399cef69bf01cd0420ecb82
en_Short05Wordswav8,en_Short05Wordswav8.wav,38064,a133817c03d69e4687135127bccf17b3625554e303ac04add6e28076db48dacc
en_Short05Wordswav9,en_Short05Wordswav9.wav,41966,2690ee0a7ddd28115637b42eea694ce2a50a0dd0250c52a78885737237c25998
en_Short05Wordswav10,en_Short05Wordswav10.wav,44566,ce0cd49ddfc2e4350e4334f68293027b7967c261171a394ac2cb428f14d36412
en_Short05Wordswav11,en_Short05Wordswav11.wav,36684,7d51e486cfbb9596a2c01ecaedc90f54e36e7d45afde4f2208981ee39481feaf
en_Short05Wordswav12,en_Short05Wordswav12.wav,55570,5f8d45290cb709348a52fa09b628ac438f94ad90f87094c812487995a3a9a178
en_Short05Wordswav13,en_Short05Wordswav13.wav,44552,825c51d224a18bfa314379e075ca6a8cba73b39760ca2a449d30ad6031d77e42
en_Short05Wordswav14,en_Short05Wordswav14.wav,47702,cfd61b5c1a90f4f44b62f7ad98f85f653b8f65ee2f8581b6cfe939abbede23fd
en_Short05Wordswav15,en_Short05Wordswav15.wav,61868,fbaed1db0449df875e392d429d7dc116ec0a703b343e9b3a6662c70c66bb40cb
en_Short05Wordswav16,en_Short05Wordswav16.wav,47702,79ad69cb038dbe0639996797da080b30ec62afc6495f328790c69a6615cdef0f
en_Short05Wordswav17,en_Short05Wordswav17.wav,50850,eacde6ed82524b0d09bd5e6762ce21e4d9a8adfe59557ed894f965e005d6b222
en_Short05Wordswav18,en_Short05Wordswav18.wav,57146,457fc95ebc99de5b37310a54154b8dba80a4d7545f41e49d7ffdee85dfe5820b
en_Short05Wordswav19,en_Short05Wordswav19.wav,57146,4028012593a94f46a816a517ae328e0759d01efc704e586861e9e3d4e1cac3c7
en_Short05Wordswav20,en_Short05Wordswav20.wav,47702,d16fbf58dee20b8360fee4627b37db05b40d456c70071338d21b571878435bbb
en_Short05Wordswav21,en_Short05Wordswav21.wav,90200,581386b2e13505fa0d88545c0e04a90ff2d3adba67ab1c4618171f1b724c5780
en_Short05Wordswav22,en_Short05Wordswav22.wav,68164,3806a2096bef9a30b8eb104e2633360322843056685a3c6045b52e1e57086339
en_Short05Wordswav23,en_Short05Wordswav23.wav,61304,b4e43a9db788ff2c999f5e0ed0508300e91aff4a8e8b2da59c2c856d7e2af309
en_Short05Wordswav24,en_Short05Wordswav24.wav,35110,a50b3e504e0c521975e3545e22ad74ae7abe58b5031b0fd9b182d460a3cb39d5
en_Short05Wordswav25,en_Short05Wordswav25.wav,53998,0b818e5b1bfe94a44cd74ea74e750d2801e625b89ba181e75db411b3b8b65374
en_Short05Wordswav26,en_Short05Wordswav26.wav,58718,fc5d2406804c7a569dbeb6028dd9a1ba610fff10f4d29f4741d9813f130c3f80
en_Short05Wordswav27,en_Short05Wordswav27.wav,56680,658c22aeeb5d4a356a97bcdf17436f51104eb8633999fbdb7deb6d4ca2fa17ca
en_Short05Wordswav28,en_Short05Wordswav28.wav,47816,4e9b111ffc97fcac98850fc5489e9e53d0d4a74e382cc93c80ea980769601947
en_Short05Wordswav29,en_Short05Wordswav29.wav,54726,fa3de92e90e0161e3aa6f360c6621c8698696fcbccc2419980c27f0d14b39856
en_Short05Wordswav30,en_Short05Wordswav30.wav,42302,fce2c85088a3c8b436186fdc2e5084aef839642c096915e9ff15c4238772d6d3
en_Short10Wordswav1,Short10Wordswav1.wav,72338,5d714afa4394c94457a32bd557db7171836cb59bf3ffda2b820942f37d9414a4
en_Short10Wordswav2,Short10Wordswav2.wav,81524,6fd345abfbfdf00ef3e2e2042ec5a732060232a2cb18d49b12e92ef0a56b9164
en_Short10Wordswav3,Short10Wordswav3.wav,63154,995b2810735ef8763d1bef1ed7ce98a5cd9432f9e123659e7579c0a2047673c6
en_Short10Wordswav4,Short10Wordswav4.wav,84586,20cd4607616066820885ca39e48dd4522cae8c77b8aaf285363bd1995b6d84d2
en_Short10Wordswav5,Short10Wordswav5.wav,90710,26bafee83bbe880846f1320ac9335d2de4a22bb2c9d0089bc81f6118ba2c5cf5
en_Short10Wordswav6,Short10Wordswav6.wav,69278,68706316dde0e555d98a4fcc700895a5cc76c8bf736388353c8be5c8eb60cb69
en_Short10Wordswav7,Short10Wordswav7.wav,60092,32c5cae8ed47ef2ee77a80e53c811d0057468bc99220744a6d4501544ed9d435
en_Short10Wordswav8,Short10Wordswav8.wav,90710,7114ad7345f8e037995c9600f4f5bf9dd2d633af59d6d19c075993801f3d5b15
en_Short10Wordswav9,Short10Wordswav9.wav,75402,dcb11ce571dd9c7eb4f8fd5b33fbbc771f752e93200b1c265298faf36b6383af
en_Short10Wordswav10,Short10Wordswav10.wav,69278,af05679359e1a8a158cb1373da0de3b3cebb56448ed6cd78d53e0584d2ac7172
en_Short10Wordswav11,Short10Wordswav11.wav,81524,ab2304cebdb4c0c2e104fc20fe2032c8c0e814a92f685f47bf315a612be8dcde
en_Short10Wordswav12,Short10Wordswav12.wav,87648,c249f3b76d78bd97e421bbfabb49ea38e1b0c9a6f39f5d278a444c36e075c997
en_Short10Wordswav13,Short10Wordswav13.wav,102958,00cdccfba597e3e287a7f006d092220b67644e4a3f1989d78abf7a884afdfc98
en_Short10Wordswav14,Short10Wordswav14.wav,81526,e4dc6de11e5d9759b600070a56e5ed9a40df5fcf5bb8649707af62783bb29ee7
en_Short10Wordswav15,Short10Wordswav15.wav,90712,43903fb8c62eecf8faed03d010f686ac880709fffae807ad04715b4b79c61a33
en_Short10Wordswav16,Short10Wordswav16.wav,72340,a1a6108721c77ddc5b668717f30cd0970c4b5517ae71ea83ff13aac8df8d878d
en_Short10Wordswav17,Short10Wordswav17.wav,60092,2835482e76f31741b30352b1b70beceaf9e813cfc9833a4ce06d77b415c777b1
en_Short10Wordswav18,Short10Wordswav18.wav,75400,d6c135d0a31dbe4c62f6e0d6a75a545f787457b6a752b4dfac6852d603806872
en_Short10Wordswav19,Short10Wordswav19.wav,78464,ad393466a5820e6375f2aab8e87ce8021bb7b96b50ebff46c06e4c9acb727dea
en_Short10Wordswav20,Short10Wordswav20.wav,72338,3de175ff2ef09b04266d8bad2078446a54f663df0e33441c2b4224ace2c4a6bc
en_LongWordswav1,en_LongWordswav1.wav,142842,4ca7f6d5b5a0521c73d063108a26a1860f7ca11d25f0e35a2b8f088702a4b90e
en_LongWordswav2,en_LongWordswav2.wav,124888,2c6617abf8b6dd1cd13218a768453be4c2c7b6cb595739338f4c65ddbcefe68c
en_LongWordswav3,en_LongWordswav3.wav,152108,41bc207624e2e353884e3e4318ecd1f18042e4b264ef5d1e9b793076f2ef1549
en_LongWordswav4,en_LongWordswav4.wav,151528,272b874a0a1ac62c3bbbf0675a0b219e348bb9a5ea4e4c9008c8b757b204ff9b
en_LongWordswav5,en_LongWordswav5.wav,125468,8327adb65d0aa6f6cc3628ed4254af40d9bdc4033bae474e0ce89eab61d7aa59
en_LongWordswav6,en_LongWordswav6.wav,145736,c9d81ef6140dcafc8f29a68bff25222f967b1ecb30880d3ecd3dc310ed1cf4d5
en_LongWordswav7,en_LongWordswav7.wav,135312,4cecbcec93813de87c4f6f63f21ed5ca079310a545c0ebd0f934c27f8efce404
en_LongWordswav8,en_LongWordswav8.wav,160984,43e9723ba0cfef2b60df0d6ebc8452343f991358e5724d38a5c35aec56a9e1a5
en_LongWordswav9,en_LongWordswav9.wav,172306,d4fdd8c8807a1a33e227089cf3149c9df11590ad339ba96003052b4f960be149
en_LongWordswav10,en_LongWordswav10.wav,152108,a9f15659e69a0e0532f154ef020016cd144b69d0fb96d11c9537b3ae4adf16f9
en_LongWordswav11,en_LongWordswav11.wav,142842,a30bab598c8ecb0a1aa3d64c89c94858d8a7585debc72dce13f7db3660ed5144
en_LongWordswav12,en_LongWordswav12.wav,124888,ffb260b6aa2c0914ba8f66c900a91626c1678bf8bd479c2f2eafbf121834575b
en_LongWordswav13,en_LongWordswav13.wav,149790,de13224af3d87d55b023ea7f186d1d1c5ab622e95e375e37775533ec7b91513a
en_LongWordswav14,en_LongWordswav14.wav,150136,926e4b1ae92eb20a31c03e5e01f3365744169c2400dc07626ed07ea364293155
en_LongWordswav15,en_LongWordswav15.wav,125466,e60fbf57009db61c4f9032416535bcd16ff4f8df01f6b55afc115629466ed1d8
en_LongWordswav16,en_LongWordswav16.wav,145146,ee6585c55052c5d64ef6e450a84fe310d2ea75bced88c9fa9b5c6ee554f6a720
en_LongWordswav17,en_LongWordswav17.wav,136470,bfa693cd6372714d4336ecb358819c8f5c291176526b52f944f8e44293456c6b
en_LongWordswav18,en_LongWordswav18.wav,157898,15e664d6261d7fc82caaedf11ac0faa7ab6fc75a1ce9259b4f18ca3734dd66cd
en_LongWordswav19,en_LongWordswav19.wav,172956,df969557c472cdfe784368ffce33a31b5775e8d04035dbffd11cf20464c44423
en_LongWordswav20,en_LongWordswav20.wav,150948,efbc770a6f99e8ed53b10acd7e3155124518acd2b927523b6c8da88ab751e140
en_LongWordswav21,en_LongWordswav21.wav,143420,92012f597e26bf4cc81f65c5a210ec98c29e6eb624059ea32950fa65c14876ae
en_LongWordswav22,en_LongWordswav22.wav,127204,435e608f40b5c4c5513d3f9ebba8597cab594a273f4737cb93eb1985d4d2b90e
en_LongWordswav23,en_LongWordswav23.wav,152686,83aba550a4b08f95cbe051241d0fd4789e680645665930b5c55f5909ade09d9d
en_LongWordswav24,en_LongWordswav24.wav,152094,ffde05fa3d65af2c8d8ff6842520d0fbff9e9e94159b91982d39ee829ffa478b
en_LongWordswav25,en_LongWordswav25.wav,125466,78433e10595702728dbf88afe68792c3ed345d6119ebf37bf1e33e9991eda3a3
en_LongWordswav26,en_LongWordswav26.wav,145964,bdbd3cac25ef4db9636dcb166edf6f82ca5d9f2caa57a4051f3fb33e6108bda3
en_LongWordswav27,en_LongWordswav27.wav,135312,1e6475bbd58a6eb8fe060591075282c7ce11facb0709d1d1339286ebb3635374
en_LongWordswav28,en_LongWordswav28.wav,157318,0ec2da000b866533efcd59ec8d258da81df7180d8af4c2b54abca018af91590e
en_LongWordswav29,en_LongWordswav29.wav,175272,7c76431107ce76fd2afbd9a9bb1ff1e460a53a54070dcc7e779b2575611fad7f
en_LongWordswav30,en_LongWordswav30.wav,151752,c8ba80084edee5fbb0c70db29fa2617d895b4fe86b62e14e385acc8085bbb3dc
